OrderId,OrderDate,SKU,ProductName,Category,Quantity,UnitPrice,Discount,FinalUnitPrice,LineTotal,Status,Region
ORD-0378,2025-01-13,SKU006,Velvet Cushion Cover,Home,4,14.0,0,14.0,56.0,Delivered,Bristol
ORD-0379,2025-02-09,SKU016,Men's Graphic Tee,Menswear,4,15.0,0,15.0,60.0,Delivered,Bristol
ORD-0379,2025-02-09,SKU020,Men's Belt,Accessories,3,22.0,0.15,18.7,56.1,Delivered,Bristol
ORD-0380,2025-02-17,SKU002,Women's Floral Dress,Womenswear,4,45.0,0,45.0,180.0,Dispatched,Bristol
ORD-0381,2025-01-29,SKU019,Faux Fur Throw,Home,3,42.0,0.25,31.5,94.5,Delivered,London
ORD-0381,2025-01-29,SKU002,Women's Floral Dress,Womenswear,4,45.0,0,45.0,180.0,Delivered,London
ORD-0381,2025-01-29,SKU005,Women's Ankle Boots,Footwear,1,58.0,0.15,49.3,49.3,Delivered,London
ORD-0382,2025-03-08,SKU018,Kids' Wellies,Footwear,2,20.0,0.2,16.0,32.0,Returned,Newcastle
ORD-0383,2025-02-08,SKU002,Women's Floral Dress,Womenswear,2,45.0,0,45.0,90.0,Returned,Liverpool
ORD-0384,2025-02-27,SKU006,Velvet Cushion Cover,Home,2,14.0,0,14.0,28.0,Delivered,Yorkshire
ORD-0385,2025-02-24,SKU014,Cotton Bedding Set Double,Home,2,35.0,0,35.0,70.0,Cancelled,Yorkshire
ORD-0386,2025-02-10,SKU003,Kids' Puffer Jacket,Childrenswear,3,28.0,0,28.0,84.0,Dispatched,Liverpool
ORD-0386,2025-02-10,SKU020,Men's Belt,Accessories,4,22.0,0,22.0,88.0,Dispatched,Liverpool
ORD-0386,2025-02-10,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,4,16.0,0,16.0,64.0,Dispatched,Liverpool
ORD-0387,2025-02-23,SKU019,Faux Fur Throw,Home,1,42.0,0,42.0,42.0,Returned,Norwich
ORD-0388,2025-03-14,SKU010,Scented Candle Set,Home,3,18.0,0.15,15.3,45.9,Dispatched,Edinburgh
ORD-0388,2025-03-14,SKU018,Kids' Wellies,Footwear,4,20.0,0.2,16.0,64.0,Dispatched,Edinburgh
ORD-0389,2025-01-05,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,4,16.0,0,16.0,64.0,Returned,Manchester
ORD-0390,2025-02-20,SKU011,Women's Running Trainers,Footwear,3,52.0,0,52.0,156.0,Delivered,Newcastle
ORD-0390,2025-02-20,SKU008,Women's Knit Jumper,Womenswear,3,38.0,0,38.0,114.0,Delivered,Newcastle
ORD-0390,2025-02-20,SKU002,Women's Floral Dress,Womenswear,3,45.0,0,45.0,135.0,Delivered,Newcastle
ORD-0391,2025-03-04,SKU004,Men's Oxford Shirt,Menswear,3,26.0,0,26.0,78.0,Dispatched,Bristol
ORD-0391,2025-03-04,SKU008,Women's Knit Jumper,Womenswear,4,38.0,0,38.0,152.0,Dispatched,Bristol
ORD-0391,2025-03-04,SKU005,Women's Ankle Boots,Footwear,2,58.0,0.2,46.4,92.8,Dispatched,Bristol
ORD-0392,2025-01-28,SKU014,Cotton Bedding Set Double,Home,2,35.0,0,35.0,70.0,Delivered,Edinburgh
ORD-0392,2025-01-28,SKU016,Men's Graphic Tee,Menswear,3,15.0,0.25,11.25,33.75,Delivered,Edinburgh
ORD-0392,2025-01-28,SKU017,Women's Wide Leg Trousers,Womenswear,4,34.0,0,34.0,136.0,Delivered,Edinburgh
ORD-0393,2025-03-09,SKU001,Men's Slim Fit Jeans,Menswear,2,32.0,0,32.0,64.0,Delivered,Yorkshire
ORD-0393,2025-03-09,SKU006,Velvet Cushion Cover,Home,4,14.0,0,14.0,56.0,Delivered,Yorkshire
ORD-0393,2025-03-09,SKU007,Men's Chino Trousers,Menswear,3,30.0,0,30.0,90.0,Delivered,Yorkshire
ORD-0394,2025-02-05,SKU015,Women's Leather Bag,Accessories,1,65.0,0,65.0,65.0,Dispatched,Liverpool
ORD-0395,2025-01-31,SKU020,Men's Belt,Accessories,4,22.0,0.25,16.5,66.0,Delivered,Newcastle
ORD-0396,2025-02-14,SKU009,Kids' School Polo 2-Pack,Childrenswear,1,12.0,0.15,10.2,10.2,Delivered,London
ORD-0397,2025-01-07,SKU019,Faux Fur Throw,Home,2,42.0,0,42.0,84.0,Delivered,Yorkshire
ORD-0398,2025-02-04,SKU017,Women's Wide Leg Trousers,Womenswear,2,34.0,0,34.0,68.0,Dispatched,West Midlands
ORD-0398,2025-02-04,SKU001,Men's Slim Fit Jeans,Menswear,1,32.0,0,32.0,32.0,Dispatched,West Midlands
ORD-0399,2025-02-02,SKU010,Scented Candle Set,Home,3,18.0,0.2,14.4,43.2,Dispatched,Cardiff
ORD-0399,2025-02-02,SKU009,Kids' School Polo 2-Pack,Childrenswear,3,12.0,0,12.0,36.0,Dispatched,Cardiff
ORD-0400,2025-03-01,SKU017,Women's Wide Leg Trousers,Womenswear,1,34.0,0,34.0,34.0,Dispatched,Norwich
ORD-0401,2025-03-07,SKU012,Men's Wool Coat,Menswear,1,89.0,0.1,80.1,80.1,Dispatched,London
ORD-0401,2025-03-07,SKU018,Kids' Wellies,Footwear,3,20.0,0.1,18.0,54.0,Dispatched,London
ORD-0401,2025-03-07,SKU010,Scented Candle Set,Home,3,18.0,0,18.0,54.0,Dispatched,London
ORD-0401,2025-03-07,SKU019,Faux Fur Throw,Home,3,42.0,0,42.0,126.0,Dispatched,London
ORD-0402,2025-01-20,SKU008,Women's Knit Jumper,Womenswear,3,38.0,0,38.0,114.0,Dispatched,Norwich
ORD-0402,2025-01-20,SKU002,Women's Floral Dress,Womenswear,1,45.0,0.2,36.0,36.0,Dispatched,Norwich
ORD-0403,2025-02-07,SKU014,Cotton Bedding Set Double,Home,1,35.0,0,35.0,35.0,Dispatched,Cardiff
ORD-0404,2025-02-13,SKU008,Women's Knit Jumper,Womenswear,3,38.0,0.25,28.5,85.5,Cancelled,Newcastle
ORD-0404,2025-02-13,SKU018,Kids' Wellies,Footwear,3,20.0,0,20.0,60.0,Cancelled,Newcastle
ORD-0405,2025-03-26,SKU006,Velvet Cushion Cover,Home,3,14.0,0.25,10.5,31.5,Delivered,Newcastle
ORD-0405,2025-03-26,SKU010,Scented Candle Set,Home,2,18.0,0.1,16.2,32.4,Delivered,Newcastle
ORD-0405,2025-03-26,SKU004,Men's Oxford Shirt,Menswear,1,26.0,0,26.0,26.0,Delivered,Newcastle
ORD-0406,2025-02-15,SKU010,Scented Candle Set,Home,3,18.0,0,18.0,54.0,Delivered,Cardiff
ORD-0407,2025-03-16,SKU004,Men's Oxford Shirt,Menswear,1,26.0,0.2,20.8,20.8,Delivered,Newcastle
ORD-0408,2025-01-25,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,1,16.0,0,16.0,16.0,Dispatched,Bristol
ORD-0408,2025-01-25,SKU017,Women's Wide Leg Trousers,Womenswear,2,34.0,0,34.0,68.0,Dispatched,Bristol
ORD-0409,2025-02-13,SKU019,Faux Fur Throw,Home,3,42.0,0,42.0,126.0,Delivered,Newcastle
ORD-0410,2025-01-11,SKU006,Velvet Cushion Cover,Home,1,14.0,0,14.0,14.0,Cancelled,Edinburgh
ORD-0411,2025-02-27,SKU006,Velvet Cushion Cover,Home,4,14.0,0,14.0,56.0,Delivered,Norwich
ORD-0412,2025-01-17,SKU014,Cotton Bedding Set Double,Home,4,35.0,0,35.0,140.0,Dispatched,Cardiff
ORD-0412,2025-01-17,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,1,16.0,0.25,12.0,12.0,Dispatched,Cardiff
ORD-0413,2025-01-26,SKU001,Men's Slim Fit Jeans,Menswear,1,32.0,0,32.0,32.0,Delivered,Liverpool
ORD-0413,2025-01-26,SKU011,Women's Running Trainers,Footwear,2,52.0,0,52.0,104.0,Delivered,Liverpool
ORD-0414,2025-03-30,SKU010,Scented Candle Set,Home,3,18.0,0,18.0,54.0,Processing,Cardiff
ORD-0414,2025-03-30,SKU005,Women's Ankle Boots,Footwear,1,58.0,0,58.0,58.0,Processing,Cardiff
ORD-0414,2025-03-30,SKU004,Men's Oxford Shirt,Menswear,3,26.0,0,26.0,78.0,Processing,Cardiff
ORD-0415,2025-02-28,SKU020,Men's Belt,Accessories,2,22.0,0.1,19.8,39.6,Dispatched,Edinburgh
ORD-0415,2025-02-28,SKU017,Women's Wide Leg Trousers,Womenswear,4,34.0,0.1,30.6,122.4,Dispatched,Edinburgh
ORD-0416,2025-01-25,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,2,16.0,0,16.0,32.0,Delivered,West Midlands
ORD-0417,2025-01-28,SKU019,Faux Fur Throw,Home,3,42.0,0,42.0,126.0,Delivered,Manchester
ORD-0417,2025-01-28,SKU017,Women's Wide Leg Trousers,Womenswear,4,34.0,0,34.0,136.0,Delivered,Manchester
ORD-0418,2025-03-10,SKU020,Men's Belt,Accessories,1,22.0,0,22.0,22.0,Cancelled,London
ORD-0418,2025-03-10,SKU002,Women's Floral Dress,Womenswear,1,45.0,0.15,38.25,38.25,Cancelled,London
ORD-0419,2025-02-26,SKU018,Kids' Wellies,Footwear,2,20.0,0,20.0,40.0,Dispatched,Bristol
ORD-0420,2025-03-30,SKU001,Men's Slim Fit Jeans,Menswear,1,32.0,0.25,24.0,24.0,Cancelled,Cardiff
ORD-0420,2025-03-30,SKU010,Scented Candle Set,Home,3,18.0,0,18.0,54.0,Cancelled,Cardiff
ORD-0421,2025-02-23,SKU004,Men's Oxford Shirt,Menswear,1,26.0,0.2,20.8,20.8,Delivered,Bristol
ORD-0421,2025-02-23,SKU017,Women's Wide Leg Trousers,Womenswear,2,34.0,0,34.0,68.0,Delivered,Bristol
ORD-0421,2025-02-23,SKU020,Men's Belt,Accessories,3,22.0,0.25,16.5,49.5,Delivered,Bristol
ORD-0422,2025-01-26,SKU014,Cotton Bedding Set Double,Home,1,35.0,0.25,26.25,26.25,Delivered,Bristol
ORD-0423,2025-03-05,SKU016,Men's Graphic Tee,Menswear,1,15.0,0,15.0,15.0,Delivered,West Midlands
ORD-0423,2025-03-05,SKU011,Women's Running Trainers,Footwear,4,52.0,0,52.0,208.0,Delivered,West Midlands
ORD-0423,2025-03-05,SKU008,Women's Knit Jumper,Womenswear,1,38.0,0.25,28.5,28.5,Delivered,West Midlands
ORD-0424,2025-01-10,SKU004,Men's Oxford Shirt,Menswear,3,26.0,0,26.0,78.0,Dispatched,Yorkshire
ORD-0424,2025-01-10,SKU009,Kids' School Polo 2-Pack,Childrenswear,4,12.0,0,12.0,48.0,Dispatched,Yorkshire
ORD-0425,2025-01-13,SKU002,Women's Floral Dress,Womenswear,1,45.0,0,45.0,45.0,Dispatched,Edinburgh
ORD-0425,2025-01-13,SKU010,Scented Candle Set,Home,1,18.0,0,18.0,18.0,Dispatched,Edinburgh
ORD-0425,2025-01-13,SKU012,Men's Wool Coat,Menswear,2,89.0,0,89.0,178.0,Dispatched,Edinburgh
ORD-0426,2025-02-12,SKU015,Women's Leather Bag,Accessories,1,65.0,0.1,58.5,58.5,Delivered,Norwich
ORD-0427,2025-02-13,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,3,16.0,0.15,13.6,40.8,Dispatched,Cardiff
ORD-0428,2025-03-30,SKU014,Cotton Bedding Set Double,Home,2,35.0,0,35.0,70.0,Delivered,Manchester
ORD-0428,2025-03-30,SKU006,Velvet Cushion Cover,Home,4,14.0,0.2,11.2,44.8,Delivered,Manchester
ORD-0428,2025-03-30,SKU004,Men's Oxford Shirt,Menswear,4,26.0,0,26.0,104.0,Delivered,Manchester
ORD-0429,2025-03-20,SKU012,Men's Wool Coat,Menswear,2,89.0,0.2,71.2,142.4,Delivered,Norwich
ORD-0430,2025-03-04,SKU014,Cotton Bedding Set Double,Home,1,35.0,0,35.0,35.0,Delivered,Newcastle
ORD-0431,2025-03-25,SKU017,Women's Wide Leg Trousers,Womenswear,2,34.0,0.1,30.6,61.2,Returned,Norwich
ORD-0432,2025-03-08,SKU020,Men's Belt,Accessories,2,22.0,0.2,17.6,35.2,Cancelled,Cardiff
ORD-0432,2025-03-08,SKU004,Men's Oxford Shirt,Menswear,3,26.0,0.15,22.1,66.3,Cancelled,Cardiff
ORD-0433,2025-01-20,SKU018,Kids' Wellies,Footwear,4,20.0,0.2,16.0,64.0,Processing,Manchester
ORD-0433,2025-01-20,SKU002,Women's Floral Dress,Womenswear,2,45.0,0,45.0,90.0,Processing,Manchester
ORD-0433,2025-01-20,SKU001,Men's Slim Fit Jeans,Menswear,4,32.0,0.1,28.8,115.2,Processing,Manchester
ORD-0434,2025-01-31,SKU009,Kids' School Polo 2-Pack,Childrenswear,2,12.0,0.25,9.0,18.0,Processing,West Midlands
ORD-0435,2025-03-24,SKU008,Women's Knit Jumper,Womenswear,4,38.0,0.2,30.4,121.6,Dispatched,London
ORD-0436,2025-01-12,SKU015,Women's Leather Bag,Accessories,1,65.0,0,65.0,65.0,Cancelled,Newcastle
ORD-0436,2025-01-12,SKU011,Women's Running Trainers,Footwear,4,52.0,0.15,44.2,176.8,Cancelled,Newcastle
ORD-0436,2025-01-12,SKU004,Men's Oxford Shirt,Menswear,1,26.0,0.25,19.5,19.5,Cancelled,Newcastle
ORD-0437,2025-03-12,SKU003,Kids' Puffer Jacket,Childrenswear,3,28.0,0.25,21.0,63.0,Returned,Norwich
ORD-0438,2025-03-13,SKU015,Women's Leather Bag,Accessories,1,65.0,0,65.0,65.0,Delivered,Edinburgh
ORD-0439,2025-02-28,SKU020,Men's Belt,Accessories,3,22.0,0.2,17.6,52.8,Dispatched,Norwich
ORD-0440,2025-01-15,SKU008,Women's Knit Jumper,Womenswear,3,38.0,0,38.0,114.0,Delivered,West Midlands
ORD-0441,2025-03-12,SKU004,Men's Oxford Shirt,Menswear,2,26.0,0.15,22.1,44.2,Dispatched,Manchester
ORD-0441,2025-03-12,SKU002,Women's Floral Dress,Womenswear,1,45.0,0,45.0,45.0,Dispatched,Manchester
ORD-0442,2025-03-20,SKU004,Men's Oxford Shirt,Menswear,4,26.0,0,26.0,104.0,Delivered,Cardiff
ORD-0443,2025-02-13,SKU014,Cotton Bedding Set Double,Home,1,35.0,0.2,28.0,28.0,Cancelled,West Midlands
ORD-0444,2025-02-28,SKU017,Women's Wide Leg Trousers,Womenswear,1,34.0,0.25,25.5,25.5,Delivered,Newcastle
ORD-0444,2025-02-28,SKU005,Women's Ankle Boots,Footwear,4,58.0,0.2,46.4,185.6,Delivered,Newcastle
ORD-0445,2025-03-07,SKU006,Velvet Cushion Cover,Home,1,14.0,0.15,11.9,11.9,Delivered,Manchester
ORD-0445,2025-03-07,SKU019,Faux Fur Throw,Home,3,42.0,0.25,31.5,94.5,Delivered,Manchester
ORD-0446,2025-02-19,SKU020,Men's Belt,Accessories,4,22.0,0.1,19.8,79.2,Delivered,Yorkshire
ORD-0447,2025-02-07,SKU005,Women's Ankle Boots,Footwear,3,58.0,0.25,43.5,130.5,Dispatched,Manchester
ORD-0448,2025-02-10,SKU018,Kids' Wellies,Footwear,3,20.0,0.1,18.0,54.0,Delivered,Yorkshire
ORD-0448,2025-02-10,SKU007,Men's Chino Trousers,Menswear,2,30.0,0,30.0,60.0,Delivered,Yorkshire
ORD-0449,2025-03-06,SKU011,Women's Running Trainers,Footwear,4,52.0,0.15,44.2,176.8,Processing,Edinburgh
ORD-0449,2025-03-06,SKU004,Men's Oxford Shirt,Menswear,3,26.0,0.15,22.1,66.3,Processing,Edinburgh
ORD-0450,2025-01-02,SKU001,Men's Slim Fit Jeans,Menswear,1,32.0,0,32.0,32.0,Delivered,Manchester
ORD-0450,2025-01-02,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,3,16.0,0,16.0,48.0,Delivered,Manchester
ORD-0451,2025-02-06,SKU005,Women's Ankle Boots,Footwear,1,58.0,0.1,52.2,52.2,Delivered,Bristol
ORD-0451,2025-02-06,SKU002,Women's Floral Dress,Womenswear,4,45.0,0,45.0,180.0,Delivered,Bristol
ORD-0452,2025-03-20,SKU018,Kids' Wellies,Footwear,3,20.0,0,20.0,60.0,Delivered,Cardiff
ORD-0452,2025-03-20,SKU008,Women's Knit Jumper,Womenswear,4,38.0,0.15,32.3,129.2,Delivered,Cardiff
ORD-0452,2025-03-20,SKU020,Men's Belt,Accessories,4,22.0,0.1,19.8,79.2,Delivered,Cardiff
ORD-0453,2025-03-12,SKU009,Kids' School Polo 2-Pack,Childrenswear,4,12.0,0,12.0,48.0,Returned,Yorkshire
ORD-0454,2025-03-23,SKU012,Men's Wool Coat,Menswear,2,89.0,0,89.0,178.0,Returned,Liverpool
ORD-0454,2025-03-23,SKU019,Faux Fur Throw,Home,3,42.0,0.2,33.6,100.8,Returned,Liverpool
ORD-0455,2025-01-23,SKU003,Kids' Puffer Jacket,Childrenswear,1,28.0,0.15,23.8,23.8,Dispatched,London
ORD-0455,2025-01-23,SKU006,Velvet Cushion Cover,Home,3,14.0,0.25,10.5,31.5,Dispatched,London
ORD-0455,2025-01-23,SKU019,Faux Fur Throw,Home,3,42.0,0,42.0,126.0,Dispatched,London
ORD-0455,2025-01-23,SKU017,Women's Wide Leg Trousers,Womenswear,2,34.0,0,34.0,68.0,Dispatched,London
ORD-0456,2025-01-01,SKU005,Women's Ankle Boots,Footwear,3,58.0,0,58.0,174.0,Delivered,West Midlands
ORD-0457,2025-03-22,SKU010,Scented Candle Set,Home,3,18.0,0,18.0,54.0,Processing,Norwich
ORD-0457,2025-03-22,SKU016,Men's Graphic Tee,Menswear,3,15.0,0.25,11.25,33.75,Processing,Norwich
ORD-0458,2025-01-29,SKU017,Women's Wide Leg Trousers,Womenswear,4,34.0,0,34.0,136.0,Processing,Cardiff
ORD-0458,2025-01-29,SKU003,Kids' Puffer Jacket,Childrenswear,3,28.0,0,28.0,84.0,Processing,Cardiff
ORD-0458,2025-01-29,SKU020,Men's Belt,Accessories,2,22.0,0.1,19.8,39.6,Processing,Cardiff
ORD-0458,2025-01-29,SKU006,Velvet Cushion Cover,Home,3,14.0,0.1,12.6,37.8,Processing,Cardiff
ORD-0459,2025-02-07,SKU020,Men's Belt,Accessories,1,22.0,0,22.0,22.0,Dispatched,Liverpool
ORD-0460,2025-03-27,SKU008,Women's Knit Jumper,Womenswear,2,38.0,0,38.0,76.0,Returned,Norwich
ORD-0461,2025-03-29,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,3,16.0,0,16.0,48.0,Processing,Bristol
ORD-0461,2025-03-29,SKU004,Men's Oxford Shirt,Menswear,3,26.0,0.25,19.5,58.5,Processing,Bristol
ORD-0461,2025-03-29,SKU020,Men's Belt,Accessories,4,22.0,0.2,17.6,70.4,Processing,Bristol
ORD-0462,2025-01-06,SKU007,Men's Chino Trousers,Menswear,1,30.0,0,30.0,30.0,Processing,Edinburgh
ORD-0463,2025-01-22,SKU018,Kids' Wellies,Footwear,2,20.0,0.15,17.0,34.0,Cancelled,Yorkshire
ORD-0463,2025-01-22,SKU020,Men's Belt,Accessories,1,22.0,0,22.0,22.0,Cancelled,Yorkshire
ORD-0463,2025-01-22,SKU001,Men's Slim Fit Jeans,Menswear,4,32.0,0,32.0,128.0,Cancelled,Yorkshire
ORD-0463,2025-01-22,SKU003,Kids' Puffer Jacket,Childrenswear,2,28.0,0,28.0,56.0,Cancelled,Yorkshire
ORD-0464,2025-02-28,SKU002,Women's Floral Dress,Womenswear,2,45.0,0,45.0,90.0,Delivered,London
ORD-0464,2025-02-28,SKU003,Kids' Puffer Jacket,Childrenswear,1,28.0,0,28.0,28.0,Delivered,London
ORD-0465,2025-02-03,SKU015,Women's Leather Bag,Accessories,3,65.0,0,65.0,195.0,Dispatched,Cardiff
ORD-0466,2025-02-19,SKU018,Kids' Wellies,Footwear,1,20.0,0,20.0,20.0,Delivered,Norwich
ORD-0466,2025-02-19,SKU001,Men's Slim Fit Jeans,Menswear,3,32.0,0.25,24.0,72.0,Delivered,Norwich
ORD-0467,2025-01-14,SKU010,Scented Candle Set,Home,3,18.0,0.2,14.4,43.2,Delivered,Norwich
ORD-0468,2025-02-18,SKU001,Men's Slim Fit Jeans,Menswear,2,32.0,0,32.0,64.0,Delivered,Newcastle
ORD-0469,2025-02-20,SKU018,Kids' Wellies,Footwear,3,20.0,0,20.0,60.0,Delivered,Manchester
ORD-0469,2025-02-20,SKU010,Scented Candle Set,Home,2,18.0,0,18.0,36.0,Delivered,Manchester
ORD-0470,2025-01-06,SKU020,Men's Belt,Accessories,1,22.0,0,22.0,22.0,Processing,Cardiff
ORD-0471,2025-01-27,SKU012,Men's Wool Coat,Menswear,2,89.0,0,89.0,178.0,Cancelled,Cardiff
ORD-0471,2025-01-27,SKU007,Men's Chino Trousers,Menswear,2,30.0,0,30.0,60.0,Cancelled,Cardiff
ORD-0472,2025-03-20,SKU007,Men's Chino Trousers,Menswear,4,30.0,0.25,22.5,90.0,Delivered,Norwich
ORD-0472,2025-03-20,SKU004,Men's Oxford Shirt,Menswear,1,26.0,0,26.0,26.0,Delivered,Norwich
ORD-0472,2025-03-20,SKU006,Velvet Cushion Cover,Home,1,14.0,0,14.0,14.0,Delivered,Norwich
ORD-0473,2025-01-13,SKU019,Faux Fur Throw,Home,3,42.0,0,42.0,126.0,Delivered,Newcastle
ORD-0474,2025-03-27,SKU004,Men's Oxford Shirt,Menswear,2,26.0,0.1,23.4,46.8,Delivered,Norwich
ORD-0474,2025-03-27,SKU010,Scented Candle Set,Home,4,18.0,0.2,14.4,57.6,Delivered,Norwich
ORD-0475,2025-02-12,SKU010,Scented Candle Set,Home,3,18.0,0.1,16.2,48.6,Returned,Manchester
ORD-0475,2025-02-12,SKU019,Faux Fur Throw,Home,4,42.0,0,42.0,168.0,Returned,Manchester
ORD-0476,2025-01-01,SKU008,Women's Knit Jumper,Womenswear,3,38.0,0,38.0,114.0,Delivered,Cardiff
ORD-0477,2025-03-28,SKU016,Men's Graphic Tee,Menswear,3,15.0,0.2,12.0,36.0,Delivered,Newcastle
ORD-0477,2025-03-28,SKU015,Women's Leather Bag,Accessories,1,65.0,0,65.0,65.0,Delivered,Newcastle
ORD-0478,2025-03-24,SKU009,Kids' School Polo 2-Pack,Childrenswear,3,12.0,0,12.0,36.0,Delivered,Liverpool
ORD-0478,2025-03-24,SKU005,Women's Ankle Boots,Footwear,1,58.0,0,58.0,58.0,Delivered,Liverpool
ORD-0479,2025-03-06,SKU019,Faux Fur Throw,Home,2,42.0,0,42.0,84.0,Returned,Cardiff
ORD-0479,2025-03-06,SKU020,Men's Belt,Accessories,3,22.0,0.25,16.5,49.5,Returned,Cardiff
ORD-0480,2025-03-11,SKU005,Women's Ankle Boots,Footwear,2,58.0,0,58.0,116.0,Dispatched,Edinburgh
ORD-0481,2025-01-18,SKU017,Women's Wide Leg Trousers,Womenswear,3,34.0,0.25,25.5,76.5,Dispatched,London
ORD-0482,2025-01-02,SKU020,Men's Belt,Accessories,4,22.0,0,22.0,88.0,Delivered,Liverpool
ORD-0482,2025-01-02,SKU006,Velvet Cushion Cover,Home,2,14.0,0,14.0,28.0,Delivered,Liverpool
ORD-0483,2025-03-03,SKU002,Women's Floral Dress,Womenswear,3,45.0,0.1,40.5,121.5,Delivered,Yorkshire
ORD-0483,2025-03-03,SKU008,Women's Knit Jumper,Womenswear,2,38.0,0,38.0,76.0,Delivered,Yorkshire
ORD-0483,2025-03-03,SKU016,Men's Graphic Tee,Menswear,2,15.0,0.25,11.25,22.5,Delivered,Yorkshire
ORD-0484,2025-02-16,SKU015,Women's Leather Bag,Accessories,3,65.0,0,65.0,195.0,Delivered,West Midlands
ORD-0485,2025-03-08,SKU009,Kids' School Polo 2-Pack,Childrenswear,2,12.0,0.15,10.2,20.4,Processing,Norwich
ORD-0485,2025-03-08,SKU020,Men's Belt,Accessories,4,22.0,0.1,19.8,79.2,Processing,Norwich
ORD-0486,2025-03-17,SKU003,Kids' Puffer Jacket,Childrenswear,2,28.0,0.25,21.0,42.0,Dispatched,Bristol
ORD-0486,2025-03-17,SKU017,Women's Wide Leg Trousers,Womenswear,4,34.0,0.1,30.6,122.4,Dispatched,Bristol
ORD-0487,2025-02-14,SKU016,Men's Graphic Tee,Menswear,2,15.0,0.2,12.0,24.0,Delivered,Norwich
ORD-0488,2025-01-22,SKU017,Women's Wide Leg Trousers,Womenswear,2,34.0,0,34.0,68.0,Delivered,Bristol
ORD-0489,2025-01-21,SKU004,Men's Oxford Shirt,Menswear,3,26.0,0,26.0,78.0,Dispatched,Yorkshire
ORD-0490,2025-03-03,SKU016,Men's Graphic Tee,Menswear,4,15.0,0,15.0,60.0,Delivered,Norwich
ORD-0490,2025-03-03,SKU007,Men's Chino Trousers,Menswear,2,30.0,0,30.0,60.0,Delivered,Norwich
ORD-0491,2025-01-17,SKU006,Velvet Cushion Cover,Home,2,14.0,0,14.0,28.0,Delivered,Liverpool
ORD-0491,2025-01-17,SKU005,Women's Ankle Boots,Footwear,2,58.0,0,58.0,116.0,Delivered,Liverpool
ORD-0492,2025-01-24,SKU013,Baby Sleepsuit 3-Pack,Childrenswear,3,16.0,0,16.0,48.0,Cancelled,West Midlands
ORD-0492,2025-01-24,SKU019,Faux Fur Throw,Home,2,42.0,0.2,33.6,67.2,Cancelled,West Midlands
ORD-0493,2025-03-19,SKU016,Men's Graphic Tee,Menswear,2,15.0,0.25,11.25,22.5,Delivered,Norwich
ORD-0493,2025-03-19,SKU006,Velvet Cushion Cover,Home,3,14.0,0,14.0,42.0,Delivered,Norwich
ORD-0493,2025-03-19,SKU008,Women's Knit Jumper,Womenswear,3,38.0,0.2,30.4,91.2,Delivered,Norwich
ORD-0493,2025-03-19,SKU014,Cotton Bedding Set Double,Home,1,35.0,0,35.0,35.0,Delivered,Norwich
ORD-0494,2025-02-18,SKU004,Men's Oxford Shirt,Menswear,4,26.0,0,26.0,104.0,Delivered,West Midlands
ORD-0495,2025-03-19,SKU016,Men's Graphic Tee,Menswear,1,15.0,0.25,11.25,11.25,Returned,Norwich
ORD-0496,2025-03-06,SKU003,Kids' Puffer Jacket,Childrenswear,1,28.0,0.15,23.8,23.8,Returned,Manchester
ORD-0496,2025-03-06,SKU016,Men's Graphic Tee,Menswear,4,15.0,0.1,13.5,54.0,Returned,Manchester
ORD-0497,2025-01-06,SKU014,Cotton Bedding Set Double,Home,3,35.0,0,35.0,105.0,Dispatched,Newcastle
ORD-0497,2025-01-06,SKU008,Women's Knit Jumper,Womenswear,4,38.0,0,38.0,152.0,Dispatched,Newcastle
ORD-0498,2025-02-02,SKU008,Women's Knit Jumper,Womenswear,4,38.0,0,38.0,152.0,Delivered,London
ORD-0499,2025-01-25,SKU001,Men's Slim Fit Jeans,Menswear,1,32.0,0.25,24.0,24.0,Processing,Norwich
ORD-0500,2025-01-01,SKU007,Men's Chino Trousers,Menswear,3,30.0,0,30.0,90.0,Dispatched,Edinburgh
